material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,price,currency,rank,is leaf
15,Volvo Indonesia AS39070,3,8,alternator skeleton,2,Volvo,Indonesia,0.14839999999999917,0.8328832883288325,0.23820000000000013,mm,0.33499999999999996,kg,0.6520093945720251,eur,0.5,True
16,Toyota Indonesia AS7542,3,8,alternator skeleton,2,Toyota,Indonesia,0.6703999999999997,0.7866786678667869,0.6380000000000003,mm,0.4125000000000001,kg,0.980732428670842,eur,0.75,True
17,Benz France AS28792,3,8,alternator skeleton,2,Benz,France,0.07660000000000082,0.5524552455245525,0.7843333333333332,mm,0.1924999999999999,kg,0.7008089770354905,eur,0.5,True
18,Ferrari Denmark AS39691,3,8,alternator skeleton,2,Ferrari,Denmark,0.03980000000000018,0.5236523652365237,0.776133333333333,mm,0.825,kg,0.663491649269311,eur,1.0,True
19,Tesla Turkey AS2202,3,8,alternator skeleton,2,Tesla,Turkey,0.4583999999999992,0.49034903490349,0.9433999999999999,mm,0.5449999999999999,kg,0.1348295059151009,eur,0.5,True
20,Ford Denmark AS11534,3,8,alternator skeleton,2,Ford,Denmark,0.8218000000000006,0.69026902690269,0.45646666666666685,mm,0.8225,kg,0.4673364648573417,eur,0.75,True
21,Volvo Egypt AS14987,3,8,alternator skeleton,2,Volvo,Egypt,0.9181999999999994,0.8415841584158413,0.16906666666666675,mm,0.20500000000000007,kg,0.12665274878218513,eur,0.25,True
22,Ford France AS2843,3,8,alternator skeleton,2,Ford,France,0.6557999999999993,0.6695669566956693,0.8440666666666667,mm,0.3125,kg,0.39244084899095344,eur,0.25,True
23,BYD Japan AS39398,3,8,alternator skeleton,2,BYD,Japan,0.731400000000001,0.10061006100610062,0.024266666666666575,mm,0.32499999999999996,kg,0.6840640222686153,eur,0.5,True
24,Ford Cuba AS17744,3,8,alternator skeleton,2,Ford,Cuba,0.6651999999999998,0.5007500750075007,0.09619999999999966,mm,0.5275000000000001,kg,0.4763830897703549,eur,1.0,True
25,Benz Brazil AS4613,3,8,alternator skeleton,2,Benz,Brazil,0.15059999999999946,0.6736673667366737,0.5630666666666669,mm,0.8525,kg,0.9687282533054976,eur,0.5,True
26,Acura Russia AS35658,3,8,alternator skeleton,2,Acura,Russia,0.6220000000000004,0.7226722672267225,0.725333333333333,mm,0.07000000000000006,kg,0.6839770354906053,eur,0.75,True
27,GMC Brazil AS3064,3,8,alternator skeleton,2,GMC,Brazil,0.5090000000000009,0.7184718471847181,0.9946666666666669,mm,0.5375000000000001,kg,0.13896137787056373,eur,0.75,True
28,Tesla India AS34164,3,8,alternator skeleton,2,Tesla,India,0.17519999999999983,0.3944394439443944,0.6017999999999999,mm,0.15250000000000008,kg,0.8262874043145442,eur,0.5,True
29,Ford Canada AS11492,3,8,alternator skeleton,2,Ford,Canada,0.8559999999999991,0.8230823082308231,0.17566666666666683,mm,0.7475,kg,0.8639091858037578,eur,0.5,True
30,Jeep Chile AS24090,3,8,alternator skeleton,2,Jeep,Chile,0.79,0.8601860186018601,0.13826666666666673,mm,0.48750000000000004,kg,0.09446764091858037,eur,0.25,True
31,Lincoln Austria AS9464,3,8,alternator skeleton,2,Lincoln,Austria,0.23539999999999964,0.5555555555555556,0.27560000000000023,mm,0.9875,kg,0.8961377870563675,eur,0.5,True
32,Mercedes Germany AS19320,3,8,alternator skeleton,2,Mercedes,Germany,0.5001999999999999,0.6079607960796081,0.6790000000000002,mm,0.5674999999999999,kg,0.4218858733472512,eur,1.0,True
33,Toyota Germany AS9866,3,8,alternator skeleton,2,Toyota,Germany,0.5442000000000007,0.4479447944794481,0.9505333333333336,mm,0.56,kg,0.059759916492693146,eur,1.0,True
34,BYD Mexico AS26037,3,8,alternator skeleton,2,BYD,Mexico,0.43559999999999943,0.8926892689268925,0.8243999999999998,mm,0.615,kg,0.07380828114126652,eur,1.0,True
35,Hyundai Cuba AS31365,3,8,alternator skeleton,2,Hyundai,Cuba,0.11299999999999955,0.9239923992399238,0.9277999999999997,mm,0.48249999999999993,kg,0.958420320111343,eur,0.25,True
36,KTM Japan AS37278,3,8,alternator skeleton,2,KTM,Japan,0.6816000000000009,0.26522652265226504,0.6111333333333331,mm,0.685,kg,0.15509742519137087,eur,0.5,True
37,Buick Japan AS18962,3,8,alternator skeleton,2,Buick,Japan,0.7207999999999992,0.7994799479947994,0.9409333333333333,mm,0.6499999999999999,kg,0.033098469032707085,eur,0.75,True
38,Daimler Italy AS16508,3,8,alternator skeleton,2,Daimler,Italy,0.6551999999999998,0.6156615661566156,0.8067333333333333,mm,0.375,kg,0.9058803061934586,eur,0.25,True
39,BYD USA AS27413,3,8,alternator skeleton,2,BYD,USA,0.801400000000001,0.5796579657965794,0.2596000000000004,mm,0.565,kg,0.2685281837160752,eur,0.0,True
40,GMC Denmark AS18109,3,8,alternator skeleton,2,GMC,Denmark,0.4583999999999992,0.3119311931193119,0.5901333333333332,mm,0.4175,kg,0.2963639526791928,eur,0.75,True
41,Acura Italy AS32285,3,8,alternator skeleton,2,Acura,Italy,0.9346000000000003,0.85978597859786,0.9829333333333337,mm,0.4475,kg,0.2152487821851079,eur,1.0,True
42,Volkswagen Netherlands AS38959,3,8,alternator skeleton,2,Volkswagen,Netherlands,0.23200000000000046,0.5533553355335531,0.16833333333333333,mm,0.31000000000000005,kg,0.32189457202505223,eur,0.75,True
43,Ferrari Canada AS21337,3,8,alternator skeleton,2,Ferrari,Canada,0.8090000000000009,0.5463546354635462,0.09119999999999967,mm,0.07000000000000006,kg,0.380045233124565,eur,1.0,True
44,Benz Egypt AS35362,3,8,alternator skeleton,2,Benz,Egypt,0.4590000000000009,0.7116711671167119,0.5914000000000003,mm,0.6699999999999999,kg,0.27200765483646494,eur,0.75,True
45,KTM Korea AS10908,3,8,alternator skeleton,2,KTM,Korea,0.4875999999999999,0.4759475947594757,0.599533333333333,mm,0.16500000000000004,kg,0.6985473208072374,eur,0.25,True
46,BMW Mexico AS35585,3,8,alternator skeleton,2,BMW,Mexico,0.2959999999999991,0.6556655665566556,0.30660000000000004,mm,0.7424999999999999,kg,0.09659881697981909,eur,0.5,True
47,Acura Mexico AS1225,3,8,alternator skeleton,2,Acura,Mexico,0.5896000000000003,0.026202620262026247,0.7774666666666668,mm,0.17999999999999994,kg,0.7929714683368128,eur,1.0,True
48,Daimler New Zealand AS38510,3,8,alternator skeleton,2,Daimler,New,0.8596000000000004,0.7010701070107013,0.25599999999999984,mm,0.0475000000000001,kg,0.061543145441892856,eur,0.0,True
49,Tesla Egypt AS32479,3,8,alternator skeleton,2,Tesla,Egypt,0.4725999999999999,0.6038603860386038,0.7596666666666669,mm,0.94,kg,0.34973034098816974,eur,0.25,True
50,Honda Turkey AS29372,3,8,alternator skeleton,2,Honda,Turkey,0.08460000000000037,0.15331533153315313,0.5823333333333335,mm,0.8725,kg,0.13026270006958948,eur,0.5,True
51,Mercedes Korea AS11645,3,8,alternator skeleton,2,Mercedes,Korea,0.215,0.34133413341334123,0.9120666666666662,mm,0.31000000000000005,kg,0.48299408489909534,eur,0.0,True
52,Hyundai Korea AS8450,3,8,alternator skeleton,2,Hyundai,Korea,0.5848000000000002,0.3594359435943594,0.5078666666666664,mm,0.8600000000000001,kg,0.672581767571329,eur,0.5,True
53,Ferrari Egypt AS39358,3,8,alternator skeleton,2,Ferrari,Egypt,0.7648000000000001,0.4427442744274425,0.6724666666666667,mm,0.9225000000000001,kg,0.29144919972164235,eur,0.0,True
54,Hyundai Denmark AS10567,3,8,alternator skeleton,2,Hyundai,Denmark,0.02380000000000109,0.9943994399439944,0.34613333333333307,mm,0.42500000000000004,kg,0.7012004175365345,eur,0.75,True
55,Daimler Brazil AS10854,3,8,alternator skeleton,2,Daimler,Brazil,0.11819999999999936,0.2970297029702969,0.8582000000000001,mm,0.3799999999999999,kg,0.5800278357689631,eur,0.25,True
56,Hyundai Egypt AS4311,3,8,alternator skeleton,2,Hyundai,Egypt,0.02160000000000082,0.8139813981398137,0.9656666666666668,mm,0.10250000000000004,kg,0.18228079331941544,eur,1.0,True
57,Benz Mexico AS26676,3,8,alternator skeleton,2,Benz,Mexico,0.186400000000001,0.6227622762276225,0.8960666666666665,mm,0.05750000000000011,kg,0.39204940848990955,eur,0.0,True
58,Ferrari Korea AS16623,3,8,alternator skeleton,2,Ferrari,Korea,0.9624000000000001,0.285128512851285,0.07860000000000014,mm,0.49249999999999994,kg,0.4053148921363952,eur,0.0,True
59,Volkswagen India AS31906,3,8,alternator skeleton,2,Volkswagen,India,0.5218000000000006,0.42164216421642187,0.037866666666666715,mm,0.10499999999999998,kg,0.3984429366736256,eur,0.25,True
60,BMW Cuba AS2388,3,8,alternator skeleton,2,BMW,Cuba,0.7951999999999998,0.6097609760976099,0.7122666666666668,mm,0.4225000000000001,kg,0.6220859429366737,eur,0.25,True
61,Benz Italy AS38660,3,8,alternator skeleton,2,Benz,Italy,0.3001999999999998,0.5779577957795781,0.3982000000000001,mm,0.7324999999999999,kg,0.21777139874739035,eur,0.25,True
62,Jeep Turkey AS17276,3,8,alternator skeleton,2,Jeep,Turkey,0.7798000000000002,0.73037303730373,0.23073333333333343,mm,0.4675,kg,0.729688587334725,eur,0.25,True
63,Hyundai Sweden AS33562,3,8,alternator skeleton,2,Hyundai,Sweden,0.9281999999999994,0.8619861986198619,0.052866666666666715,mm,0.6499999999999999,kg,0.23290709812108562,eur,0.0,True
64,BMW Switzerland AS11469,3,8,alternator skeleton,2,BMW,Switzerland,0.7968000000000006,0.5340534053405338,0.7713333333333336,mm,0.825,kg,0.14866040361865,eur,0.75,True
65,Hyundai Belgium AS15450,3,8,alternator skeleton,2,Hyundai,Belgium,0.5016000000000008,0.9897989798979899,0.6635999999999997,mm,0.7424999999999999,kg,0.7267310368823939,eur,0.0,True
66,Honda Sweden AS35246,3,8,alternator skeleton,2,Honda,Sweden,0.15299999999999955,0.8772877287728775,0.7955333333333336,mm,0.75,kg,0.9000521920668058,eur,0.75,True
67,Benz Cuba AS33417,3,8,alternator skeleton,2,Benz,Cuba,0.2920000000000005,0.16701670167016688,0.18846666666666653,mm,0.49,kg,0.0014787752261656375,eur,1.0,True
68,GMC Turkey AS30780,3,8,alternator skeleton,2,GMC,Turkey,0.9140000000000009,0.6593659365936594,0.3741333333333334,mm,0.14500000000000002,kg,0.7005045233124565,eur,0.25,True
69,Jeep Belgium AS23326,3,8,alternator skeleton,2,Jeep,Belgium,0.5768000000000006,0.22672267226722687,0.21373333333333297,mm,0.3125,kg,0.9465466249130131,eur,0.5,True
70,GMC Italy AS14629,3,8,alternator skeleton,2,GMC,Italy,0.6670000000000005,0.27222722272227245,0.3948666666666668,mm,0.9750000000000001,kg,0.1465727209464162,eur,0.75,True
71,Benz Netherlands AS39425,3,8,alternator skeleton,2,Benz,Netherlands,0.87,0.32413241324132436,0.40873333333333295,mm,0.97,kg,0.9679453723034098,eur,0.25,True
72,Daimler Japan AS22504,3,8,alternator skeleton,2,Daimler,Japan,0.4674000000000001,0.4892489248924894,0.6138666666666669,mm,0.8500000000000001,kg,0.5799408489909533,eur,0.25,True
73,Honda Romania AS26666,3,8,alternator skeleton,2,Honda,Romania,0.871400000000001,0.9034903490349031,0.720333333333333,mm,0.0625,kg,0.3362908837856645,eur,0.25,True
74,Volkswagen Romania AS17514,3,8,alternator skeleton,2,Volkswagen,Romania,0.28,0.035503550355035614,0.7803999999999996,mm,0.6475,kg,0.8924408489909533,eur,0.25,True
75,BMW India AS35783,3,8,alternator skeleton,2,BMW,India,0.9442000000000007,0.1477147714771475,0.5074666666666667,mm,0.7050000000000001,kg,0.769963465553236,eur,0.75,True
76,BYD Sweden AS38250,3,8,alternator skeleton,2,BYD,Sweden,0.1990000000000009,0.715171517151715,0.2673333333333335,mm,0.6000000000000001,kg,0.7249913013221989,eur,0.25,True
77,BYD New Zealand AS39434,3,8,alternator skeleton,2,BYD,New,0.5596000000000003,0.915191519151915,0.47460000000000035,mm,0.47,kg,0.27179018789144055,eur,0.0,True
78,Ferrari Thailand AS20069,3,8,alternator skeleton,2,Ferrari,Thailand,0.755,0.09600960096009623,0.9575999999999999,mm,0.49750000000000005,kg,0.41083855254001395,eur,0.5,True
79,Benz Austria AS28074,3,8,alternator skeleton,2,Benz,Austria,0.033599999999999,0.784978497849785,0.07466666666666659,mm,0.6775,kg,0.8674321503131524,eur,0.25,True
80,Benz Canada AS3536,3,8,alternator skeleton,2,Benz,Canada,0.2761999999999989,0.3928392839283925,0.47966666666666696,mm,0.16999999999999993,kg,0.28357689631176064,eur,0.5,True
81,BMW Chile AS11700,3,8,alternator skeleton,2,BMW,Chile,0.9442000000000007,0.07680768076807687,0.7727999999999997,mm,0.16500000000000004,kg,0.38626478775226164,eur,0.75,True
82,Tesla China AS8980,3,8,alternator skeleton,2,Tesla,China,0.10720000000000027,0.5681568156815682,0.6231333333333335,mm,0.5449999999999999,kg,0.19637265135699375,eur,0.25,True
83,Volkswagen Switzerland AS23779,3,8,alternator skeleton,2,Volkswagen,Switzerland,0.14539999999999964,0.16861686168616874,0.04620000000000005,mm,0.95,kg,0.854384133611691,eur,0.75,True
84,Acura Germany AS25983,3,8,alternator skeleton,2,Acura,Germany,0.7418000000000007,0.4742474247424744,0.2020666666666663,mm,0.1975,kg,0.99321503131524,eur,0.25,True
85,GMC Mexico AS25883,3,8,alternator skeleton,2,GMC,Mexico,0.8948000000000002,0.2643264326432644,0.07266666666666652,mm,0.6575,kg,0.5431019485038274,eur,0.25,True
86,Hyundai France AS7105,3,8,alternator skeleton,2,Hyundai,France,0.15900000000000092,0.214921492149215,0.6683333333333333,mm,0.6625000000000001,kg,0.33063674321503134,eur,0.25,True
87,Toyota New Zealand AS13153,3,8,alternator skeleton,2,Toyota,New,0.42960000000000037,0.4975497549754975,0.8326666666666666,mm,0.635,kg,0.5996868475991649,eur,0.0,True
88,Lincoln Switzerland AS33987,3,8,alternator skeleton,2,Lincoln,Switzerland,0.3233999999999992,0.41984198419842,0.6758000000000001,mm,0.6200000000000001,kg,0.5920320111343076,eur,0.75,True
89,Jeep Canada AS16026,3,8,alternator skeleton,2,Jeep,Canada,0.25240000000000007,0.2692269226922694,0.42460000000000037,mm,0.38749999999999996,kg,0.29144919972164235,eur,0.75,True
90,Lincoln New Zealand AS14152,3,8,alternator skeleton,2,Lincoln,New,0.6209999999999991,0.8491849184918494,0.7757333333333334,mm,0.7350000000000001,kg,0.4889091858037578,eur,0.5,True
91,Daimler Italy AS16336,3,8,alternator skeleton,2,Daimler,Italy,0.10319999999999936,0.4706470647064706,0.8070666666666663,mm,0.8674999999999999,kg,0.8999652052887961,eur,1.0,True
92,Mercedes Norway AS28692,3,8,alternator skeleton,2,Mercedes,Norway,0.8774000000000001,0.8640864086408638,0.9922666666666669,mm,0.71,kg,0.13300278357689635,eur,0.25,True
93,Toyota Japan AS20671,3,8,alternator skeleton,2,Toyota,Japan,0.014800000000000181,0.6089608960896088,0.9849333333333334,mm,0.49249999999999994,kg,0.896572720946416,eur,1.0,True
94,Lincoln Switzerland AS31773,3,8,alternator skeleton,2,Lincoln,Switzerland,0.5131999999999993,0.10741074107410749,0.9844666666666664,mm,0.615,kg,0.7924060542797494,eur,0.5,True
95,BMW Italy AS39431,3,8,alternator skeleton,2,BMW,Italy,0.45039999999999963,0.33683368336833686,0.5381333333333335,mm,0.5049999999999999,kg,0.35590640222686154,eur,0.5,True
96,Volkswagen Turkey AS2004,3,8,alternator skeleton,2,Volkswagen,Turkey,0.26119999999999893,0.6939693969396937,0.7870666666666662,mm,0.7525,kg,0.2539144050104384,eur,0.75,True
97,Ford Norway AS32030,3,8,alternator skeleton,2,Ford,Norway,0.39579999999999926,0.07420742074207436,0.6506000000000002,mm,0.0674999999999999,kg,0.6022529575504524,eur,0.75,True
98,Hyundai Sweden AS25349,3,8,alternator skeleton,2,Hyundai,Sweden,0.7379999999999995,0.865286528652865,0.9748666666666668,mm,0.6225,kg,0.10677627000695898,eur,0.5,True
99,Volvo Sweden AS38466,3,8,alternator skeleton,2,Volvo,Sweden,0.8488000000000011,0.7343734373437344,0.2400666666666666,mm,0.10000000000000009,kg,0.06898051496172587,eur,0.5,True
100,Hyundai Russia AS39005,3,8,alternator skeleton,2,Hyundai,Russia,0.4266000000000008,0.5081508150815082,0.40166666666666667,mm,0.17999999999999994,kg,0.1477035490605428,eur,1.0,True
101,Hyundai Italy AS38895,3,8,alternator skeleton,2,Hyundai,Italy,0.6881999999999994,0.21552155215521562,0.8263333333333336,mm,0.2024999999999999,kg,0.11747564370215735,eur,0.75,True
102,Benz Italy AS27853,3,8,alternator skeleton,2,Benz,Italy,0.5529999999999995,0.2656265626562656,0.3003999999999996,mm,0.3600000000000001,kg,0.9365866388308978,eur,1.0,True
103,Honda Switzerland AS27149,3,8,alternator skeleton,2,Honda,Switzerland,0.5927999999999998,0.042904290429043104,0.3874666666666667,mm,0.605,kg,0.04162317327766176,eur,0.25,True
104,Lincoln Thailand AS32131,3,8,alternator skeleton,2,Lincoln,Thailand,0.561400000000001,0.8464846484648463,0.7855333333333336,mm,0.42500000000000004,kg,0.7688761308281142,eur,0.75,True
105,Ferrari Austria AS17516,3,8,alternator skeleton,2,Ferrari,Austria,0.026400000000001,0.6194619461946194,0.43119999999999964,mm,0.675,kg,0.7326026443980515,eur,0.25,True
106,Acura Denmark AS8285,3,8,alternator skeleton,2,Acura,Denmark,0.15839999999999918,0.5421542154215419,0.4030000000000003,mm,0.31499999999999995,kg,0.26887613082811407,eur,0.75,True
107,Buick Mexico AS3574,3,8,alternator skeleton,2,Buick,Mexico,0.8572000000000003,0.47994799479947997,0.58,mm,0.6699999999999999,kg,0.6651009046624913,eur,0.0,True
108,Honda Austria AS2405,3,8,alternator skeleton,2,Honda,Austria,0.33960000000000035,0.28092809280928066,0.44186666666666646,mm,0.9125000000000001,kg,0.02039839944328467,eur,0.5,True
109,Jeep Thailand AS4776,3,8,alternator skeleton,2,Jeep,Thailand,0.18779999999999972,0.6508650865086506,0.8798666666666668,mm,0.9175,kg,0.2157272094641614,eur,0.75,True
110,Jeep Romania AS21329,3,8,alternator skeleton,2,Jeep,Romania,0.841400000000001,0.49634963496349627,0.33973333333333355,mm,0.7424999999999999,kg,0.5383176757132916,eur,0.5,True
111,Jeep Norway AS15753,3,8,alternator skeleton,2,Jeep,Norway,0.11,0.7117711771177119,0.5908666666666667,mm,0.6799999999999999,kg,0.16736256089074467,eur,0.25,True
112,Ford Norway AS5209,3,8,alternator skeleton,2,Ford,Norway,0.44700000000000045,0.8232823282328231,0.2692,mm,0.8425,kg,0.7217727905358384,eur,0.25,True
113,Toyota USA AS32476,3,8,alternator skeleton,2,Toyota,USA,0.2833999999999992,0.364936493649365,0.23026666666666643,mm,0.7725,kg,0.8344641614474599,eur,0.5,True
114,GMC Belgium AS37203,3,8,alternator skeleton,2,GMC,Belgium,0.30420000000000075,0.6310631063106312,0.05293333333333332,mm,0.20999999999999996,kg,0.16801496172581765,eur,0.75,True
115,KTM Sweden AS29547,3,8,alternator skeleton,2,KTM,Sweden,0.45559999999999945,0.7607760776077607,0.13619999999999965,mm,0.9850000000000001,kg,0.8099338900487126,eur,0.5,True
116,Acura Chile AS23130,3,8,alternator skeleton,2,Acura,Chile,0.35319999999999935,0.4946494649464944,0.8178666666666663,mm,0.33499999999999996,kg,0.5484951287404315,eur,0.5,True
117,Hyundai Germany AS17755,3,8,alternator skeleton,2,Hyundai,Germany,0.23680000000000065,0.17831783178317814,0.963866666666667,mm,0.7275,kg,0.517571329157968,eur,0.25,True
118,GMC Austria AS23700,3,8,alternator skeleton,2,GMC,Austria,0.6855999999999994,0.3629362936293631,0.010933333333333243,mm,0.06000000000000005,kg,0.9756871955462768,eur,0.5,True
119,Buick Canada AS24966,3,8,alternator skeleton,2,Buick,Canada,0.8668000000000007,0.05080508050805064,0.5988000000000003,mm,0.5325,kg,0.835508002783577,eur,1.0,True
120,Volkswagen Sweden AS11226,3,8,alternator skeleton,2,Volkswagen,Sweden,0.3111999999999989,0.5792579257925794,0.7715333333333334,mm,0.26750000000000007,kg,0.3557324286708421,eur,0.5,True
121,Tesla Romania AS10192,3,8,alternator skeleton,2,Tesla,Romania,0.15839999999999918,0.7446744674467444,0.7960666666666665,mm,0.98,kg,0.2697459986082116,eur,0.5,True
122,Buick Russia AS25695,3,8,alternator skeleton,2,Buick,Russia,0.44,0.25772577257725754,0.5477999999999997,mm,0.4475,kg,0.6984603340292277,eur,0.0,True
123,KTM Cuba AS33045,3,8,alternator skeleton,2,KTM,Cuba,0.5857999999999993,0.7271727172717269,0.6966000000000001,mm,0.20750000000000002,kg,0.8116301322199025,eur,0.25,True
124,Daimler Korea AS23917,3,8,alternator skeleton,2,Daimler,Korea,0.0909999999999991,0.6705670567056706,0.8414666666666668,mm,0.6025,kg,0.1654053583855254,eur,0.5,True
125,BYD Switzerland AS10528,3,8,alternator skeleton,2,BYD,Switzerland,0.1901999999999998,0.3644364436443644,0.17279999999999973,mm,0.37250000000000005,kg,0.7520876826722338,eur,0.5,True
126,Tesla Germany AS19377,3,8,alternator skeleton,2,Tesla,Germany,0.6494000000000005,0.6573657365736575,0.7608666666666667,mm,0.6425000000000001,kg,0.067240779401531,eur,0.75,True
127,Toyota Canada AS35028,3,8,alternator skeleton,2,Toyota,Canada,0.7172000000000003,0.55015501550155,0.08839999999999994,mm,0.4225000000000001,kg,0.6086464857341684,eur,0.25,True
128,Ferrari Denmark AS5335,3,8,alternator skeleton,2,Ferrari,Denmark,0.7433999999999992,0.46134613461346125,0.5747333333333335,mm,0.37749999999999995,kg,0.36721468336812807,eur,0.25,True
129,Tesla Egypt AS21319,3,8,alternator skeleton,2,Tesla,Egypt,0.27539999999999965,0.43624362436243624,0.004733333333333197,mm,0.09000000000000008,kg,0.610473208072373,eur,0.75,True
130,Volvo Germany AS13604,3,8,alternator skeleton,2,Volvo,Germany,0.3416000000000008,0.42614261426142624,0.19613333333333305,mm,0.9299999999999999,kg,0.3573416840640222,eur,0.75,True
131,KTM Sweden AS19434,3,8,alternator skeleton,2,KTM,Sweden,0.9824,0.0011001100110012364,0.9151999999999998,mm,0.26750000000000007,kg,0.27505219206680587,eur,0.5,True
132,Acura Egypt AS33056,3,8,alternator skeleton,2,Acura,Egypt,0.0909999999999991,0.5978597859785976,0.7414666666666668,mm,0.7275,kg,0.3843945720250522,eur,1.0,True
133,Ford India AS14155,3,8,alternator skeleton,2,Ford,India,0.685,0.9561956195619562,0.013333333333333334,mm,0.4424999999999999,kg,0.040535838552539984,eur,0.5,True
134,Daimler Sweden AS27316,3,8,alternator skeleton,2,Daimler,Sweden,0.265,0.6791679167916793,0.6317333333333333,mm,0.8300000000000001,kg,0.5518006263048016,eur,1.0,True
135,Lincoln Denmark AS30781,3,8,alternator skeleton,2,Lincoln,Denmark,0.04119999999999891,0.24792479247924812,0.20706666666666632,mm,0.37749999999999995,kg,0.09490257480862906,eur,0.25,True
136,Acura Brazil AS3842,3,8,alternator skeleton,2,Acura,Brazil,0.5003999999999996,0.7566756675667569,0.8813333333333336,mm,0.06499999999999995,kg,0.7831854558107166,eur,0.5,True
137,Jeep Germany AS30846,3,8,alternator skeleton,2,Jeep,Germany,0.4011999999999989,0.40084008400840065,0.7971333333333337,mm,0.06499999999999995,kg,0.19715553235908145,eur,0.5,True
138,Jeep Germany AS17247,3,8,alternator skeleton,2,Jeep,Germany,0.5279999999999996,0.4196419641964194,0.6068666666666664,mm,0.39250000000000007,kg,0.8418145441892833,eur,1.0,True
139,Mercedes China AS5757,3,8,alternator skeleton,2,Mercedes,China,0.0031999999999993635,0.8634863486348632,0.1782000000000001,mm,0.3225,kg,0.4027487821851078,eur,0.5,True
140,Volvo Egypt AS8334,3,8,alternator skeleton,2,Volvo,Egypt,0.017999999999999544,0.654965496549655,0.6027333333333331,mm,0.010000000000000009,kg,0.47546972860125253,eur,0.0,True
141,Jeep Netherlands AS32198,3,8,alternator skeleton,2,Jeep,Netherlands,0.9783999999999992,0.7213721372137213,0.474533333333333,mm,0.8799999999999999,kg,0.48821329157967985,eur,0.75,True
142,GMC Sweden AS29426,3,8,alternator skeleton,2,GMC,Sweden,0.42440000000000055,0.5139513951395138,0.7092666666666666,mm,0.7525,kg,0.15348816979819074,eur,0.5,True
143,Daimler Sweden AS25331,3,8,alternator skeleton,2,Daimler,Sweden,0.5357999999999993,0.985298529852985,0.9779333333333337,mm,0.38749999999999996,kg,0.9247564370215727,eur,0.75,True
144,Lincoln Korea AS27176,3,8,alternator skeleton,2,Lincoln,Korea,0.32099999999999906,0.03990399039903999,0.8540666666666668,mm,0.42999999999999994,kg,0.4976948503827418,eur,0.75,True
145,Lincoln Austria AS36686,3,8,alternator skeleton,2,Lincoln,Austria,0.22440000000000054,0.814881488148815,0.47366666666666635,mm,0.1100000000000001,kg,0.7676148225469729,eur,0.75,True
