material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,price,currency,rank,is leaf
58,BMW Korea F4033,2,5,frame,1,BMW,Korea,1247.6,482.59,553.27,mm,94.82,kg,33132.72,eur,4.5,True
59,Volvo New Zealand F15115,2,5,frame,1,Volvo,New,1191.93,550.01,576.04,mm,95.0,kg,54303.8,eur,3.5,True
60,Volvo Russia F8730,2,5,frame,1,Volvo,Russia,1056.15,592.53,523.42,mm,93.86,kg,13735.6,eur,4.5,True
61,Tesla India F22089,2,5,frame,1,Tesla,India,1139.78,576.47,545.45,mm,88.47,kg,13578.86,eur,4.5,True
62,BMW Norway F26508,2,5,frame,1,BMW,Norway,1444.76,578.34,529.23,mm,93.94,kg,4372.07,eur,4.0,True
63,Volvo Denmark F27748,2,5,frame,1,Volvo,Denmark,1282.34,503.8,587.28,mm,81.12,kg,29866.2,eur,3.5,True
64,Buick Romania F30180,2,5,frame,1,Buick,Romania,1299.27,416.42,589.52,mm,95.74,kg,2572.02,eur,3.5,True
65,Benz Netherlands F12294,2,5,frame,1,Benz,Netherlands,1174.25,514.46,579.84,mm,89.46,kg,68756.9,eur,3.5,True
66,Hyundai Sweden F25895,2,5,frame,1,Hyundai,Sweden,1003.4,478.54,562.21,mm,88.12,kg,68623.73,eur,5.0,True
67,Acura Netherlands F3795,2,5,frame,1,Acura,Netherlands,1129.61,643.27,536.23,mm,100.13,kg,55894.65,eur,3.5,True
68,Volvo Switzerland F11553,2,5,frame,1,Volvo,Switzerland,1361.57,614.97,539.9,mm,90.83,kg,30100.23,eur,4.0,True
69,Hyundai France F18475,2,5,frame,1,Hyundai,France,1342.24,598.56,527.44,mm,103.37,kg,25967.81,eur,3.5,True
70,Mercedes India F28421,2,5,frame,1,Mercedes,India,1363.23,408.32,558.57,mm,102.44,kg,61736.02,eur,3.5,True
71,Ford Austria F12894,2,5,frame,1,Ford,Austria,1297.12,647.98,583.56,mm,101.7,kg,7035.74,eur,4.0,True
72,Volvo Italy F17306,2,5,frame,1,Volvo,Italy,1409.63,553.95,520.28,mm,87.34,kg,10184.5,eur,4.5,True
73,Tesla Germany F29075,2,5,frame,1,Tesla,Germany,1499.9,484.21,562.84,mm,87.43,kg,54593.58,eur,4.5,True
74,KTM India F28733,2,5,frame,1,KTM,India,1112.58,545.68,583.55,mm,75.53,kg,40359.26,eur,3.5,True
75,Buick Austria F21792,2,5,frame,1,Buick,Austria,1292.17,488.69,586.21,mm,78.6,kg,14899.62,eur,4.0,True
76,GMC Romania F4130,2,5,frame,1,GMC,Romania,1325.11,644.35,591.05,mm,104.23,kg,19392.58,eur,4.5,True
77,Benz Switzerland F14927,2,5,frame,1,Benz,Switzerland,1364.71,598.54,576.66,mm,90.81,kg,52858.96,eur,4.0,True
78,BMW China F6536,2,5,frame,1,BMW,China,1489.82,407.19,564.67,mm,75.58,kg,47405.61,eur,3.5,True
79,Ford New Zealand F3726,2,5,frame,1,Ford,New,1487.7,600.8,511.54,mm,103.01,kg,25502.77,eur,3.5,True
80,Hyundai Brazil F36218,2,5,frame,1,Hyundai,Brazil,1196.13,610.07,524.27,mm,89.76,kg,30781.14,eur,4.0,True
81,Lincoln Austria F17573,2,5,frame,1,Lincoln,Austria,1397.44,559.79,538.38,mm,104.63,kg,58425.49,eur,4.5,True
82,Toyota New Zealand F32323,2,5,frame,1,Toyota,New,1423.52,491.03,584.48,mm,99.99,kg,6378.14,eur,4.0,True
83,Jeep Germany F10804,2,5,frame,1,Jeep,Germany,1198.3,406.57,502.97,mm,76.62,kg,38339.62,eur,3.0,True
84,Volkswagen Japan F3681,2,5,frame,1,Volkswagen,Japan,1429.45,434.38,510.69,mm,90.2,kg,9997.03,eur,5.0,True
85,GMC Brazil F16377,2,5,frame,1,GMC,Brazil,1205.16,438.45,565.02,mm,76.22,kg,26149.74,eur,4.5,True
86,Mercedes Egypt F26970,2,5,frame,1,Mercedes,Egypt,1011.35,458.93,556.24,mm,76.44,kg,65272.36,eur,5.0,True
87,Mercedes India F6794,2,5,frame,1,Mercedes,India,1190.83,430.71,505.01,mm,75.63,kg,60358.22,eur,5.0,True
88,Buick Switzerland F19803,2,5,frame,1,Buick,Switzerland,1117.74,513.54,590.3,mm,82.21,kg,67699.46,eur,4.5,True
89,Jeep USA F13870,2,5,frame,1,Jeep,USA,1371.4,521.95,513.89,mm,81.27,kg,15591.08,eur,4.0,True
90,Benz Germany F25848,2,5,frame,1,Benz,Germany,1067.36,493.65,576.98,mm,93.47,kg,19167.29,eur,4.0,True
91,Ford Russia F30717,2,5,frame,1,Ford,Russia,1294.71,441.36,584.83,mm,100.63,kg,2075.75,eur,3.5,True
92,Lincoln Brazil F39869,2,5,frame,1,Lincoln,Brazil,1013.51,566.13,571.9,mm,87.74,kg,39087.07,eur,4.5,True
93,Volkswagen USA F37557,2,5,frame,1,Volkswagen,USA,1114.38,516.37,596.71,mm,103.66,kg,70660.5,eur,4.5,True
94,BYD Netherlands F9871,2,5,frame,1,BYD,Netherlands,1292.73,607.31,582.63,mm,93.96,kg,47799.98,eur,4.5,True
95,Tesla USA F11043,2,5,frame,1,Tesla,USA,1409.81,570.87,569.1,mm,100.23,kg,65318.34,eur,3.5,True
96,Daimler China F23406,2,5,frame,1,Daimler,China,1075.66,435.34,565.04,mm,94.85,kg,59174.96,eur,4.5,True
97,BMW Austria F20186,2,5,frame,1,BMW,Austria,1309.2,452.69,582.23,mm,90.52,kg,22376.47,eur,3.5,True
98,Honda Sweden F15539,2,5,frame,1,Honda,Sweden,1169.0,571.11,580.74,mm,103.91,kg,54267.39,eur,5.0,True
99,Benz Austria F30074,2,5,frame,1,Benz,Austria,1311.25,647.76,580.79,mm,88.13,kg,27573.31,eur,3.5,True
100,Mercedes Chile F34533,2,5,frame,1,Mercedes,Chile,1475.76,430.3,570.78,mm,84.41,kg,26167.8,eur,4.0,True
101,Honda Russia F25655,2,5,frame,1,Honda,Russia,1007.08,553.33,520.34,mm,90.48,kg,28268.32,eur,3.5,True
102,Benz Thailand F21157,2,5,frame,1,Benz,Thailand,1150.28,547.49,556.3,mm,79.57,kg,37076.26,eur,4.5,True
103,Hyundai Sweden F10865,2,5,frame,1,Hyundai,Sweden,1159.51,545.37,515.2,mm,102.49,kg,37499.61,eur,3.5,True
104,GMC Denmark F21915,2,5,frame,1,GMC,Denmark,1265.2,527.34,562.68,mm,84.13,kg,63241.42,eur,3.0,True
105,Benz Brazil F28034,2,5,frame,1,Benz,Brazil,1161.37,538.27,547.81,mm,88.09,kg,62426.01,eur,3.5,True
106,Toyota Korea F35777,2,5,frame,1,Toyota,Korea,1194.61,614.86,568.49,mm,80.76,kg,27068.43,eur,4.5,True
107,Honda Romania F15740,2,5,frame,1,Honda,Romania,1069.7,610.47,569.85,mm,89.13,kg,21061.04,eur,3.5,True
108,KTM Germany F13901,2,5,frame,1,KTM,Germany,1495.72,489.98,558.73,mm,83.91,kg,10029.44,eur,4.5,True
109,Daimler Germany F17367,2,5,frame,1,Daimler,Germany,1405.13,611.58,572.02,mm,101.98,kg,55070.72,eur,4.5,True
110,GMC Italy F4254,2,5,frame,1,GMC,Italy,1380.88,571.14,599.39,mm,84.92,kg,32115.27,eur,4.0,True
111,Daimler Romania F15948,2,5,frame,1,Daimler,Romania,1301.43,549.59,538.74,mm,77.04,kg,5680.49,eur,3.0,True
112,Ford Italy F35303,2,5,frame,1,Ford,Italy,1353.18,490.45,513.75,mm,90.89,kg,67304.52,eur,4.0,True
113,Volvo Germany F23445,2,5,frame,1,Volvo,Germany,1021.5,522.51,516.03,mm,84.83,kg,34303.42,eur,4.5,True
114,BYD Mexico F26567,2,5,frame,1,BYD,Mexico,1357.22,564.82,597.67,mm,90.67,kg,21627.68,eur,4.5,True
115,Acura China F12370,2,5,frame,1,Acura,China,1040.03,582.56,503.01,mm,99.15,kg,3400.83,eur,4.0,True
116,Buick Turkey F24474,2,5,frame,1,Buick,Turkey,1052.45,643.64,595.49,mm,95.93,kg,52571.83,eur,3.5,True
117,Ford New Zealand F7854,2,5,frame,1,Ford,New,1089.09,480.83,538.79,mm,96.66,kg,29828.97,eur,4.0,True
118,Acura Indonesia F24230,2,5,frame,1,Acura,Indonesia,1303.52,460.13,560.93,mm,83.96,kg,31722.02,eur,4.5,True
119,Benz Denmark F30450,2,5,frame,1,Benz,Denmark,1134.29,493.03,504.92,mm,90.84,kg,41604.81,eur,5.0,True
120,Honda Austria F11190,2,5,frame,1,Honda,Austria,1328.35,410.73,587.06,mm,94.06,kg,61398.48,eur,3.5,True
121,Volvo Austria F2493,2,5,frame,1,Volvo,Austria,1092.72,460.88,593.6,mm,97.3,kg,41726.03,eur,3.5,True
122,Buick Italy F39213,2,5,frame,1,Buick,Italy,1437.41,649.53,547.07,mm,75.81,kg,68104.37,eur,4.5,True
123,Benz Egypt F29961,2,5,frame,1,Benz,Egypt,1214.58,454.72,533.86,mm,86.17,kg,44203.81,eur,3.5,True
124,KTM China F1673,2,5,frame,1,KTM,China,1400.38,521.69,551.37,mm,82.67,kg,69554.92,eur,4.0,True
125,BMW Austria F20315,2,5,frame,1,BMW,Austria,1262.18,508.91,558.27,mm,83.79,kg,38572.7,eur,5.0,True
126,Daimler Canada F34453,2,5,frame,1,Daimler,Canada,1417.83,538.08,584.5,mm,87.7,kg,69802.2,eur,3.0,True
127,Jeep France F13027,2,5,frame,1,Jeep,France,1310.49,548.32,554.72,mm,77.71,kg,6971.74,eur,4.0,True
128,Ford New Zealand F34092,2,5,frame,1,Ford,New,1025.35,457.48,510.41,mm,88.49,kg,66041.37,eur,4.5,True
129,Daimler New Zealand F2136,2,5,frame,1,Daimler,New,1215.7,578.94,599.98,mm,77.72,kg,52053.87,eur,3.5,True
130,Volvo Netherlands F16416,2,5,frame,1,Volvo,Netherlands,1133.17,521.22,599.61,mm,83.74,kg,34467.0,eur,3.5,True
131,Ferrari China F25374,2,5,frame,1,Ferrari,China,1450.87,502.59,548.98,mm,82.21,kg,20008.7,eur,5.0,True
132,Jeep New Zealand F22084,2,5,frame,1,Jeep,New,1264.58,452.78,575.26,mm,97.16,kg,38184.95,eur,4.0,True
133,Honda Romania F1591,2,5,frame,1,Honda,Romania,1015.6,568.56,563.13,mm,93.73,kg,15569.93,eur,3.0,True
134,BYD France F31375,2,5,frame,1,BYD,France,1305.95,546.7,533.98,mm,99.48,kg,58914.28,eur,4.5,True
135,Acura USA F27826,2,5,frame,1,Acura,USA,1217.89,631.59,536.34,mm,84.5,kg,29768.72,eur,4.5,True
136,Jeep Chile F8037,2,5,frame,1,Jeep,Chile,1157.83,633.5,571.65,mm,81.36,kg,14983.04,eur,3.5,True
137,Jeep Canada F6758,2,5,frame,1,Jeep,Canada,1082.04,508.62,511.79,mm,103.09,kg,50261.23,eur,5.0,True
138,Ferrari Turkey F32084,2,5,frame,1,Ferrari,Turkey,1449.56,636.89,523.63,mm,95.92,kg,53853.01,eur,3.5,True
139,Lincoln Sweden F36659,2,5,frame,1,Lincoln,Sweden,1262.94,554.08,571.49,mm,82.83,kg,72497.37,eur,3.5,True
140,Acura Russia F13138,2,5,frame,1,Acura,Russia,1033.43,646.57,509.58,mm,99.19,kg,72674.27,eur,3.0,True
141,Volkswagen Netherlands F27797,2,5,frame,1,Volkswagen,Netherlands,1254.58,538.26,571.22,mm,86.65,kg,31307.25,eur,5.0,True
142,Mercedes Canada F13043,2,5,frame,1,Mercedes,Canada,1260.14,499.51,539.49,mm,94.63,kg,4837.35,eur,5.0,True
143,Ford New Zealand F28734,2,5,frame,1,Ford,New,1493.61,495.04,522.67,mm,97.44,kg,35797.61,eur,4.0,True
144,Daimler France F22572,2,5,frame,1,Daimler,France,1065.15,646.12,574.48,mm,79.18,kg,33200.28,eur,3.5,True
145,Benz China F30376,2,5,frame,1,Benz,China,1372.15,503.9,545.17,mm,87.03,kg,24053.66,eur,4.5,True
146,Acura Russia F19675,2,5,frame,1,Acura,Russia,1432.22,558.4,588.83,mm,100.78,kg,2772.48,eur,4.0,True
147,KTM Switzerland F14491,2,5,frame,1,KTM,Switzerland,1050.63,428.86,513.64,mm,95.57,kg,23766.37,eur,4.5,True
148,Mercedes Chile F2036,2,5,frame,1,Mercedes,Chile,1436.07,629.43,536.39,mm,100.01,kg,18661.1,eur,4.5,True
149,Ferrari Cuba F25317,2,5,frame,1,Ferrari,Cuba,1103.89,408.49,570.55,mm,76.26,kg,48637.9,eur,3.0,True
150,Hyundai Chile F37353,2,5,frame,1,Hyundai,Chile,1114.62,504.47,564.64,mm,104.82,kg,31963.83,eur,3.5,True
151,Toyota Cuba F19937,2,5,frame,1,Toyota,Cuba,1115.37,491.43,557.75,mm,81.53,kg,58869.37,eur,4.5,True
152,Lincoln Denmark F38541,2,5,frame,1,Lincoln,Denmark,1168.49,510.27,511.93,mm,93.54,kg,39668.77,eur,4.0,True
153,Hyundai Austria F6784,2,5,frame,1,Hyundai,Austria,1124.4,523.4,593.83,mm,77.25,kg,70850.41,eur,4.0,True
154,Jeep India F12368,2,5,frame,1,Jeep,India,1474.56,461.12,538.37,mm,91.19,kg,51135.2,eur,4.5,True
155,Jeep Belgium F11385,2,5,frame,1,Jeep,Belgium,1418.2,437.16,557.07,mm,94.72,kg,39488.0,eur,4.0,True
156,Honda Thailand F35935,2,5,frame,1,Honda,Thailand,1058.09,639.15,581.17,mm,76.63,kg,3893.88,eur,3.5,True
157,Acura France F24765,2,5,frame,1,Acura,France,1191.56,637.93,539.01,mm,99.31,kg,64945.36,eur,5.0,True
158,Toyota Cuba F15776,2,5,frame,1,Toyota,Cuba,1469.53,452.18,576.74,mm,78.22,kg,27508.29,eur,3.5,True
159,GMC Japan F37605,2,5,frame,1,GMC,Japan,1285.27,562.67,560.18,mm,94.48,kg,59045.3,eur,3.5,True
160,Ford Netherlands F8837,2,5,frame,1,Ford,Netherlands,1263.12,531.24,530.47,mm,103.02,kg,35735.81,eur,4.5,True
161,Honda Brazil F24370,2,5,frame,1,Honda,Brazil,1227.16,474.83,550.55,mm,89.65,kg,9781.7,eur,4.5,True
162,KTM India F29420,2,5,frame,1,KTM,India,1293.22,560.05,573.81,mm,98.65,kg,52461.24,eur,4.0,True
163,Ford Russia F39156,2,5,frame,1,Ford,Russia,1224.04,424.67,572.51,mm,78.37,kg,62795.62,eur,3.5,True
164,BYD Italy F11688,2,5,frame,1,BYD,Italy,1387.48,615.44,534.59,mm,77.98,kg,8286.36,eur,4.5,True
165,Ford France F9993,2,5,frame,1,Ford,France,1374.44,429.49,549.98,mm,80.65,kg,44817.6,eur,3.5,True
166,Mercedes Netherlands F18303,2,5,frame,1,Mercedes,Netherlands,1343.07,584.17,551.7,mm,86.92,kg,32533.84,eur,4.0,True
167,Volkswagen Canada F13356,2,5,frame,1,Volkswagen,Canada,1346.84,479.99,509.82,mm,75.11,kg,45459.97,eur,3.5,True
168,Benz Romania F23742,2,5,frame,1,Benz,Romania,1202.37,429.57,532.07,mm,97.42,kg,52398.57,eur,4.5,True
169,Tesla Russia F26942,2,5,frame,1,Tesla,Russia,1239.01,489.59,548.34,mm,99.17,kg,11725.46,eur,3.5,True
170,Jeep Belgium F13836,2,5,frame,1,Jeep,Belgium,1132.75,522.57,597.45,mm,99.13,kg,38650.57,eur,4.0,True
171,Tesla Indonesia F24325,2,5,frame,1,Tesla,Indonesia,1186.42,434.5,533.82,mm,75.06,kg,30074.67,eur,4.0,True
172,Honda Egypt F38431,2,5,frame,1,Honda,Egypt,1282.69,590.7,535.88,mm,78.71,kg,60098.51,eur,5.0,True
173,Lincoln Belgium F38717,2,5,frame,1,Lincoln,Belgium,1333.88,583.15,523.59,mm,75.8,kg,40678.77,eur,4.0,True
174,Daimler Mexico F4534,2,5,frame,1,Daimler,Mexico,1428.51,438.82,503.42,mm,99.01,kg,48140.84,eur,4.0,True
175,Ferrari Switzerland F23918,2,5,frame,1,Ferrari,Switzerland,1061.79,561.01,558.03,mm,77.52,kg,62278.87,eur,3.5,True
176,Jeep Korea F31792,2,5,frame,1,Jeep,Korea,1017.62,579.64,523.68,mm,89.8,kg,49813.73,eur,4.5,True
177,Jeep Japan F30286,2,5,frame,1,Jeep,Japan,1073.11,615.4,532.91,mm,98.89,kg,13021.36,eur,3.0,True
178,Jeep Korea F15736,2,5,frame,1,Jeep,Korea,1114.69,568.17,546.17,mm,101.62,kg,13308.51,eur,3.5,True
179,Hyundai Cuba F31220,2,5,frame,1,Hyundai,Cuba,1172.34,428.26,509.42,mm,96.76,kg,56056.12,eur,3.0,True
180,KTM Denmark F1352,2,5,frame,1,KTM,Denmark,1178.09,520.05,517.67,mm,90.34,kg,27766.46,eur,3.0,True
181,BYD New Zealand F9984,2,5,frame,1,BYD,New,1396.31,431.74,558.26,mm,77.29,kg,23202.62,eur,3.5,True
182,GMC France F17853,2,5,frame,1,GMC,France,1288.34,421.72,583.41,mm,81.89,kg,62436.91,eur,4.0,True
183,Hyundai Chile F13527,2,5,frame,1,Hyundai,Chile,1499.57,604.38,526.8,mm,100.53,kg,42670.08,eur,5.0,True
184,Benz China F5547,2,5,frame,1,Benz,China,1489.04,570.71,564.55,mm,84.58,kg,67683.04,eur,4.5,True
185,Mercedes USA F35178,2,5,frame,1,Mercedes,USA,1367.43,550.16,555.58,mm,98.42,kg,73706.76,eur,5.0,True
186,Toyota Switzerland F39322,2,5,frame,1,Toyota,Switzerland,1306.92,571.07,576.92,mm,101.36,kg,63117.39,eur,3.5,True
187,BMW Austria F16672,2,5,frame,1,BMW,Austria,1223.65,534.26,501.12,mm,93.61,kg,63415.49,eur,4.5,True
188,Buick Norway F37729,2,5,frame,1,Buick,Norway,1353.38,402.86,586.54,mm,91.48,kg,67252.26,eur,3.0,True
189,BMW Turkey F1795,2,5,frame,1,BMW,Turkey,1488.19,645.04,584.28,mm,91.48,kg,59869.51,eur,3.5,True
190,Buick Sweden F6605,2,5,frame,1,Buick,Sweden,1394.72,571.73,553.47,mm,97.21,kg,16612.96,eur,3.5,True
191,Jeep France F10493,2,5,frame,1,Jeep,France,1172.2,401.73,545.57,mm,99.9,kg,62780.22,eur,4.0,True
192,BYD Canada F28084,2,5,frame,1,BYD,Canada,1303.06,538.16,566.72,mm,97.01,kg,53626.24,eur,3.5,True
193,GMC USA F2543,2,5,frame,1,GMC,USA,1180.33,580.7,583.2,mm,87.62,kg,49781.75,eur,3.5,True
194,Volvo China F13696,2,5,frame,1,Volvo,China,1249.53,525.56,546.41,mm,88.96,kg,23208.95,eur,3.0,True
195,Honda France F13976,2,5,frame,1,Honda,France,1192.62,557.02,560.68,mm,83.08,kg,17285.64,eur,4.5,True
196,Jeep New Zealand F14783,2,5,frame,1,Jeep,New,1292.81,588.07,578.9,mm,95.61,kg,13761.79,eur,4.5,True
197,BMW Austria F39081,2,5,frame,1,BMW,Austria,1324.39,599.81,548.96,mm,87.92,kg,67049.44,eur,3.5,True
198,Volvo Romania F22044,2,5,frame,1,Volvo,Romania,1131.85,620.85,504.25,mm,103.45,kg,36698.37,eur,3.0,True
199,Ford USA F2569,2,5,frame,1,Ford,USA,1349.25,427.74,526.23,mm,80.46,kg,26349.71,eur,4.0,True
200,Hyundai Norway F4380,2,5,frame,1,Hyundai,Norway,1115.46,491.2,523.84,mm,93.0,kg,48172.73,eur,4.0,True
201,Volvo Japan F24366,2,5,frame,1,Volvo,Japan,1262.11,407.0,553.9,mm,85.17,kg,24626.26,eur,5.0,True
202,Jeep Indonesia F5295,2,5,frame,1,Jeep,Indonesia,1455.41,479.53,539.71,mm,100.28,kg,9207.61,eur,3.5,True
203,KTM Italy F18406,2,5,frame,1,KTM,Italy,1292.84,460.94,559.88,mm,79.99,kg,40962.88,eur,4.0,True
204,BYD Belgium F2306,2,5,frame,1,BYD,Belgium,1288.79,532.33,583.48,mm,82.52,kg,24890.47,eur,4.0,True
205,Volvo Cuba F20275,2,5,frame,1,Volvo,Cuba,1129.22,615.09,573.13,mm,77.55,kg,37685.13,eur,3.0,True
