material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,voltage,current,pressure,flow,price,currency,rank,is leaf
35,Buick Indonesia O6540,2,4,oil pump,1,Buick,Indonesia,0.11789227947307065,0.6896724181045261,0.785395506309634,mm,0.815,kg,0,1.0,0,0.125,0.7549607937269963,eur,0.75,True
36,Jeep New Zealand O21621,2,4,oil pump,1,Jeep,New,0.4127063531765881,0.18938067850295925,0.36634349030470914,mm,0.5349999999999999,kg,0,1.0,0,0.25,0.03508561369819186,eur,0.0,True
37,Buick Indonesia O4694,2,4,oil pump,1,Buick,Indonesia,0.07020176755044247,0.9662415603900975,0.17220683287165317,mm,0.21500000000000008,kg,0,1.0,0,1.0,0.6645063210113619,eur,0.25,True
38,Volkswagen Sweden O4303,2,4,oil pump,1,Volkswagen,Sweden,0.012339503084875917,0.20830207551887975,0.8341028008618037,mm,0.7749999999999999,kg,0,1.0,0,0.5,0.08453352536405821,eur,0.75,True
39,Daimler Russia O6238,2,4,oil pump,1,Daimler,Russia,0.32082708020677003,0.6303242477285987,0.026161895967990408,mm,0.10499999999999998,kg,0,1.0,0,0.75,0.47999679948791807,eur,1.0,True
40,Buick Canada O34914,2,4,oil pump,1,Buick,Canada,0.9212939803234946,0.14803700925231297,0.9760695598645737,mm,0.125,kg,0,1.0,0,0.75,0.559849575932149,eur,0.5,True
41,KTM Germany O7989,2,4,oil pump,1,KTM,Germany,0.8934467233616811,0.08493790114195211,0.9409818405663279,mm,0.3400000000000001,kg,0,1.0,0,0.25,0.15126420227236356,eur,1.0,True
42,Toyota Russia O14937,2,4,oil pump,1,Toyota,Russia,0.6391529097882278,0.4470284237726097,0.5707140658664204,mm,0.2250000000000001,kg,0,0.0,0,0.875,0.7993678988638183,eur,0.0,True
43,Benz USA O20230,2,4,oil pump,1,Benz,USA,0.8467567116891771,0.7275985663082437,0.5318559556786703,mm,0.32499999999999996,kg,0,0.0,0,0.625,0.631861097775644,eur,0.25,True
44,Mercedes Egypt O24190,2,4,oil pump,1,Mercedes,Egypt,0.5906286476571628,0.18237892806534958,0.6423514927670052,mm,0.5049999999999999,kg,0,0.0,0,0.875,0.009801568250920328,eur,0.0,True
45,Benz Romania O30794,2,4,oil pump,1,Benz,Romania,0.6461564115391026,0.2621488705509714,0.2745460141582025,mm,0.7150000000000001,kg,0,0.0,0,0.75,0.43190910545687317,eur,0.75,True
46,Benz Switzerland O8484,2,4,oil pump,1,Benz,Switzerland,0.3346673336668341,0.8691339501542054,0.5881040320098491,mm,0.865,kg,0,0.0,0,0.5,0.8336133781405024,eur,0.75,True
47,Mercedes Norway O17725,2,4,oil pump,1,Mercedes,Norway,0.5482741370685339,0.9098107860298409,0.11203447214527545,mm,0.7949999999999999,kg,0,0.0,0,1.0,0.19479116658665382,eur,1.0,True
48,Honda France O23319,2,4,oil pump,1,Honda,France,0.2046023011505749,0.8926398266233225,0.8605724838411819,mm,0.365,kg,0,0.0,0,1.0,0.25204032645223234,eur,0.75,True
49,KTM China O13234,2,4,oil pump,1,KTM,China,0.03751875937968983,0.6058181211969659,0.7804709141274236,mm,0.004999999999999893,kg,0,1.0,0,0.25,0.14878380540886538,eur,0.5,True
50,Benz Cuba O2200,2,4,oil pump,1,Benz,Cuba,0.6795064198766047,0.2911561223639243,0.7932440751000308,mm,0.42500000000000004,kg,0,0.0,0,0.25,0.35389662345975365,eur,0.5,True
51,Jeep Switzerland O24828,2,4,oil pump,1,Jeep,Switzerland,0.15557778889444784,0.9022255563890972,0.19467528470298556,mm,0.5449999999999999,kg,0,1.0,0,0.625,0.9422307569211071,eur,0.25,True
52,Ferrari Turkey O1285,2,4,oil pump,1,Ferrari,Turkey,0.5872936468234119,0.8598816370759357,0.44729147429978483,mm,0.41999999999999993,kg,0,0.0,0,0.0,0.5366058569371098,eur,0.0,True
53,Tesla Denmark O19053,2,4,oil pump,1,Tesla,Denmark,0.35434383858595947,0.8987246811702924,0.0061557402277624745,mm,0.7150000000000001,kg,0,1.0,0,0.75,0.17542806849095863,eur,1.0,True
54,Buick Sweden O13031,2,4,oil pump,1,Buick,Sweden,0.9731532432883107,0.6339084771192798,0.8353339489073559,mm,0.16500000000000004,kg,0,0.0,0,1.0,0.001480236837894081,eur,0.25,True
55,Toyota Korea O10846,2,4,oil pump,1,Toyota,Korea,0.1088877772219438,0.6713345002917396,0.29901508156355805,mm,0.020000000000000018,kg,0,1.0,0,0.25,0.4505520883341334,eur,0.5,True
56,Acura Cuba O36219,2,4,oil pump,1,Acura,Cuba,0.5015841253960318,0.523964324414437,0.5651738996614345,mm,0.29499999999999993,kg,0,0.0,0,0.5,0.6285405664906385,eur,0.25,True
57,Daimler Brazil O23249,2,4,oil pump,1,Daimler,Brazil,0.4107053526763379,0.270984412769859,0.5741766697445366,mm,0.4950000000000001,kg,0,1.0,0,0.0,0.8106897103536564,eur,0.25,True
58,Jeep China O13591,2,4,oil pump,1,Jeep,China,0.26163081540770466,0.1832124697841128,0.794475223145583,mm,0.04499999999999993,kg,0,1.0,0,0.75,0.5353656585053608,eur,1.0,True
59,BYD Japan O7155,2,4,oil pump,1,BYD,Japan,0.37018509254627374,0.7349337334333583,0.9920744844567557,mm,0.014999999999999902,kg,0,1.0,0,0.75,0.386461833893423,eur,0.5,True
60,Ferrari Belgium O27235,2,4,oil pump,1,Ferrari,Belgium,0.08587627146906746,0.8359589897474369,0.2024469067405355,mm,0.7,kg,0,0.0,0,1.0,0.7601616258601375,eur,0.5,True
61,Honda Canada O3511,2,4,oil pump,1,Honda,Canada,0.4300483575120905,0.38284571142785695,0.6575869498307172,mm,0.4099999999999999,kg,0,1.0,0,0.125,0.738078092494799,eur,0.25,True
62,Ford Romania O27718,2,4,oil pump,1,Ford,Romania,0.08921127230281842,0.20671834625323002,0.9000461680517082,mm,0.675,kg,0,1.0,0,0.5,0.2419587133941431,eur,0.75,True
63,BYD Sweden O19397,2,4,oil pump,1,BYD,Sweden,0.8019009504752378,0.2285571392848213,0.025854108956602128,mm,0.7050000000000001,kg,0,0.0,0,0.125,0.9543927028324533,eur,0.5,True
64,Ford Switzerland O18690,2,4,oil pump,1,Ford,Switzerland,0.7842254460563607,0.09927481870467636,0.6839796860572486,mm,0.08499999999999996,kg,0,1.0,0,0.5,0.6016562650024004,eur,0.25,True
65,KTM Sweden O2400,2,4,oil pump,1,KTM,Sweden,0.3375020843755211,0.11569559056430768,0.41974453678054785,mm,0.16999999999999993,kg,0,0.0,0,0.875,0.7970875340054407,eur,0.0,True
66,BMW Cuba O27755,2,4,oil pump,1,BMW,Cuba,0.8587627146906783,0.759356505793115,0.5577870113881194,mm,0.18500000000000005,kg,0,0.0,0,0.0,0.002360377660425795,eur,0.5,True
67,Ferrari Brazil O15845,2,4,oil pump,1,Ferrari,Brazil,0.20510255127563887,0.8923897641076934,0.721529701446599,mm,0.7,kg,0,0.0,0,0.5,0.8842214754360695,eur,0.0,True
68,KTM Germany O35775,2,4,oil pump,1,KTM,Germany,0.8460897115224276,0.4822038843044095,0.82202216066482,mm,0.45999999999999996,kg,0,0.0,0,0.0,0.35933749399903975,eur,0.0,True
69,Jeep France O39003,2,4,oil pump,1,Jeep,France,0.13273303318325885,0.7817787780278402,0.0682517697753155,mm,0.625,kg,0,1.0,0,0.625,0.9242678828612576,eur,0.5,True
70,GMC Austria O36968,2,4,oil pump,1,GMC,Austria,0.8020677005169251,0.9995832291406184,0.08879655278547259,mm,0.3899999999999999,kg,0,0.0,0,0.5,0.25,eur,0.5,True
71,Benz Germany O15423,2,4,oil pump,1,Benz,Germany,0.3375020843755211,0.7467700258397933,0.33348722683902754,mm,0.9450000000000001,kg,0,0.0,0,0.25,0.631381020963354,eur,0.5,True
72,Daimler Belgium O36458,2,4,oil pump,1,Daimler,Belgium,0.4647323661830914,0.5788113695090438,0.4671437365343184,mm,0.1399999999999999,kg,0,1.0,0,1.0,0.36109777564410295,eur,0.5,True
73,BYD Belgium O14157,2,4,oil pump,1,BYD,Belgium,0.48691012172753095,0.02675668917229337,0.10634041243459562,mm,0.72,kg,0,1.0,0,0.75,0.09293486957913272,eur,0.5,True
74,Toyota Germany O12559,2,4,oil pump,1,Toyota,Germany,0.06119726529931751,0.27006751687922004,0.7570791012619269,mm,0.7350000000000001,kg,0,0.0,0,1.0,0.2243558969435111,eur,1.0,True
75,Jeep Turkey O2948,2,4,oil pump,1,Jeep,Turkey,0.8519259629814909,0.9806618321246979,0.3914281317328408,mm,0.11499999999999999,kg,0,1.0,0,0.625,0.6985517682829252,eur,0.25,True
76,Acura Indonesia O28115,2,4,oil pump,1,Acura,Indonesia,0.14740703685175968,0.7032591481203633,0.9490612496152662,mm,0.08499999999999996,kg,0,1.0,0,0.25,0.09601536245799326,eur,0.25,True
77,BMW Chile O38267,2,4,oil pump,1,BMW,Chile,0.44222111055527713,0.1846294907060101,0.15512465373961234,mm,0.3799999999999999,kg,0,1.0,0,1.0,0.6871499439910385,eur,0.75,True
78,Jeep Chile O22873,2,4,oil pump,1,Jeep,Chile,0.7370351842587964,0.5423855963990996,0.14835333948907375,mm,0.95,kg,0,1.0,0,0.125,0.8581373019683148,eur,1.0,True
79,Toyota Austria O14590,2,4,oil pump,1,Toyota,Austria,0.12072703018175764,0.5028757189297327,0.35018467220683314,mm,0.95,kg,0,0.0,0,0.125,0.8040886541846695,eur,1.0,True
80,Lincoln Italy O38476,2,4,oil pump,1,Lincoln,Italy,0.5422711355677834,0.037259314828707396,0.19252077562326894,mm,0.5,kg,0,0.0,0,0.75,0.4119459113458154,eur,1.0,True
81,KTM Netherlands O5683,2,4,oil pump,1,KTM,Netherlands,0.6836751709187924,0.20355088772193056,0.5796398891966761,mm,0.3999999999999999,kg,0,0.0,0,0.875,0.8169307089134262,eur,0.25,True
82,GMC Thailand O38343,2,4,oil pump,1,GMC,Thailand,0.4180423545105893,0.40243394181878817,0.5351646660510926,mm,0.10499999999999998,kg,0,0.0,0,0.25,0.7168746999519924,eur,1.0,True
83,Daimler Brazil O6159,2,4,oil pump,1,Daimler,Brazil,0.9814907453726861,0.2593981828790531,0.6869036626654357,mm,0.43999999999999995,kg,0,0.0,0,0.875,0.07645223235717719,eur,0.5,True
84,BMW Indonesia O37680,2,4,oil pump,1,BMW,Indonesia,0.5656161414040363,0.977661081937151,0.48237919359803044,mm,0.20500000000000007,kg,0,1.0,0,0.25,0.21259401504240694,eur,0.75,True
85,Buick Egypt O32301,2,4,oil pump,1,Buick,Egypt,0.6001334000333499,0.5632241393681752,0.029316712834718383,mm,0.18999999999999995,kg,0,0.0,0,0.25,0.6340214434309489,eur,0.25,True
86,Volkswagen Korea O36566,2,4,oil pump,1,Volkswagen,Korea,0.17108554277138546,0.13861798783029083,0.476992920898738,mm,0.2450000000000001,kg,0,1.0,0,0.25,0.901824291886702,eur,0.25,True
87,Volvo China O12921,2,4,oil pump,1,Volvo,China,0.32399533099883365,0.8304576144036007,0.3563404124345952,mm,0.27,kg,0,0.0,0,0.0,0.952192350776124,eur,0.0,True
88,Acura Switzerland O28473,2,4,oil pump,1,Acura,Switzerland,0.8761047190261807,0.526214887055097,0.8108648815020008,mm,0.17500000000000004,kg,0,1.0,0,0.5,0.8064490318450953,eur,0.75,True
89,Volkswagen Brazil O29566,2,4,oil pump,1,Volkswagen,Brazil,0.8037352009338006,0.7800283404184382,0.8808864265927977,mm,0.21999999999999997,kg,0,1.0,0,1.0,0.552248359737558,eur,0.75,True
90,Volkswagen Korea O2716,2,4,oil pump,1,Volkswagen,Korea,0.4955811238952812,0.3411686254897057,0.5387042166820563,mm,0.07000000000000006,kg,0,0.0,0,0.5,0.7201152184349495,eur,0.25,True
91,Daimler USA O5000,2,4,oil pump,1,Daimler,USA,0.5280973820243465,0.6811702925731433,0.9017389966143431,mm,0.30000000000000004,kg,0,0.0,0,1.0,0.008401344215074501,eur,0.5,True
92,Ford Italy O23277,2,4,oil pump,1,Ford,Italy,0.8799399699849918,0.20546803367508568,0.8363342566943677,mm,0.4850000000000001,kg,0,0.0,0,0.5,0.6819891182589214,eur,0.25,True
93,Benz Chile O22522,2,4,oil pump,1,Benz,Chile,0.16158079039519843,0.3279986663332501,0.648815020006156,mm,0.3899999999999999,kg,0,1.0,0,0.875,0.08089294287085944,eur,0.75,True
94,Tesla Austria O6577,2,4,oil pump,1,Tesla,Austria,0.4118726029681513,0.25539718262899086,0.4091258848876578,mm,0.5,kg,0,0.0,0,0.5,0.05548887822051529,eur,1.0,True
95,Ford Russia O37493,2,4,oil pump,1,Ford,Russia,0.03851925962981587,0.07435192131366186,0.08841181902123735,mm,0.2250000000000001,kg,0,1.0,0,1.0,0.0012802048327732163,eur,0.5,True
96,GMC Chile O9675,2,4,oil pump,1,GMC,Chile,0.053860263465066144,0.07460198382929102,0.28285626346568205,mm,0.05499999999999994,kg,0,1.0,0,0.25,0.25132021123379733,eur,0.25,True
97,Daimler Brazil O4504,2,4,oil pump,1,Daimler,Brazil,0.2906453226613316,0.5643910977744437,0.5594028931979073,mm,0.5900000000000001,kg,0,1.0,0,1.0,0.6727076332213152,eur,0.25,True
98,BYD Austria O23238,2,4,oil pump,1,BYD,Austria,0.20877105219276265,0.7145119613236643,0.2762388427208374,mm,0.685,kg,0,0.0,0,0.875,0.628900624099856,eur,0.5,True
99,Volvo China O6061,2,4,oil pump,1,Volvo,China,0.014840753710188193,0.6262398933066599,0.4234379809172054,mm,0.575,kg,0,0.0,0,0.5,0.21855496879500716,eur,0.75,True
100,Mercedes USA O22783,2,4,oil pump,1,Mercedes,USA,0.2929798232449565,0.8687171792948237,0.6606648199445982,mm,0.565,kg,0,0.0,0,0.0,0.7822051528244517,eur,1.0,True
101,Buick Turkey O14662,2,4,oil pump,1,Buick,Turkey,0.8615974653993672,0.7016754188547136,0.993074792243767,mm,0.15999999999999992,kg,0,1.0,0,0.875,0.9085853736597855,eur,1.0,True
102,Mercedes France O14538,2,4,oil pump,1,Mercedes,France,0.8040687010171753,0.2653996832541471,0.2558479532163742,mm,0.49,kg,0,0.0,0,0.25,0.3516962714034246,eur,0.5,True
103,Ford New Zealand O3753,2,4,oil pump,1,Ford,New,0.8412539603134904,0.7690255897307657,0.535395506309634,mm,0.1200000000000001,kg,0,0.0,0,0.75,0.12686029764762374,eur,0.5,True
104,Lincoln USA O12425,2,4,oil pump,1,Lincoln,USA,0.473570118392529,0.7461865466366593,0.3461064943059403,mm,0.29000000000000004,kg,0,1.0,0,0.125,0.14014242278764613,eur,1.0,True
105,Lincoln Denmark O17305,2,4,oil pump,1,Lincoln,Denmark,0.06970151742538039,0.5076269067266819,0.98237919359803,mm,0.9850000000000001,kg,0,0.0,0,0.625,0.14422307569211076,eur,0.0,True
106,Hyundai Netherlands O38973,2,4,oil pump,1,Hyundai,Netherlands,0.3538435884608974,0.24106026506626665,0.31840566328100983,mm,0.675,kg,0,0.0,0,0.625,0.2323171707473195,eur,0.25,True
107,Volvo Mexico O35701,2,4,oil pump,1,Volvo,Mexico,0.9036184759046195,0.2696507460198384,0.15666358879655284,mm,0.29000000000000004,kg,0,0.0,0,0.75,0.5156425028004482,eur,1.0,True
108,Acura Cuba O27887,2,4,oil pump,1,Acura,Cuba,0.45922961480740476,0.13403350837709457,0.6075715604801478,mm,0.43500000000000005,kg,0,1.0,0,0.0,0.9107457193150902,eur,0.0,True
109,Jeep Cuba O39452,2,4,oil pump,1,Jeep,Cuba,0.8582624645656162,0.6919229807451861,0.917974761465066,mm,0.79,kg,0,1.0,0,0.125,0.6057769243078892,eur,0.75,True
110,Lincoln Mexico O10531,2,4,oil pump,1,Lincoln,Mexico,0.20160080040020054,0.05309660748520466,0.26492767005232376,mm,0.7849999999999999,kg,0,0.0,0,0.125,0.25716114578332544,eur,0.0,True
111,KTM Austria O10658,2,4,oil pump,1,KTM,Austria,0.40687010171752486,0.40501792114695356,0.7610803324099723,mm,0.7,kg,0,1.0,0,0.5,0.7876860297647622,eur,0.5,True
112,Jeep Brazil O38875,2,4,oil pump,1,Jeep,Brazil,0.5902951475737862,0.36617487705259644,0.8746537396121883,mm,0.41500000000000004,kg,0,1.0,0,0.5,0.003480556889102274,eur,0.5,True
113,Tesla Chile O24933,2,4,oil pump,1,Tesla,Chile,0.4158746039686517,0.5208802200550137,0.7430747922437675,mm,0.21999999999999997,kg,0,1.0,0,0.75,0.5521283405344855,eur,0.25,True
114,Hyundai Romania O19168,2,4,oil pump,1,Hyundai,Romania,0.5426046356511599,0.9150620988580479,0.14519852262234534,mm,0.6100000000000001,kg,0,0.0,0,0.875,0.4820771323411745,eur,0.75,True
115,Buick Mexico O34569,2,4,oil pump,1,Buick,Mexico,0.2166083041520761,0.19179794948737172,0.18782702369960003,mm,0.32499999999999996,kg,0,0.0,0,0.125,0.09689550328052497,eur,0.0,True
116,Buick India O9759,2,4,oil pump,1,Buick,India,0.15140903785226006,0.5234641993831791,0.31540473991997536,mm,0.3500000000000001,kg,0,0.0,0,0.0,0.08829412706032962,eur,1.0,True
117,Jeep Italy O9849,2,4,oil pump,1,Jeep,Italy,0.03668500917125304,0.707260148370426,0.3959679901508158,mm,0.7749999999999999,kg,0,1.0,0,0.125,0.42386781885101626,eur,1.0,True
118,Ford Korea O38784,2,4,oil pump,1,Ford,Korea,0.7668834417208602,0.09852463115778937,0.007002154509079908,mm,0.845,kg,0,0.0,0,0.875,0.1776684269483118,eur,0.75,True
119,Tesla Chile O4561,2,4,oil pump,1,Tesla,Chile,0.01717525429381311,0.9469867466866716,0.990073868882733,mm,0.27,kg,0,1.0,0,0.125,0.7919267082733238,eur,0.5,True
120,BYD Austria O20663,2,4,oil pump,1,BYD,Austria,0.6785059196264805,0.35500541802117214,0.9531394275161585,mm,0.5349999999999999,kg,0,0.0,0,0.625,0.13402144343094893,eur,0.75,True
121,Mercedes Italy O19623,2,4,oil pump,1,Mercedes,Italy,0.5174253793563441,0.9674085187963656,0.6261926746691292,mm,0.45999999999999996,kg,0,0.0,0,0.75,0.5614898383741399,eur,0.5,True
122,Honda Italy O2221,2,4,oil pump,1,Honda,Italy,0.23678505919626544,0.624072684837876,0.8227916281932901,mm,0.575,kg,0,0.0,0,0.125,0.24003840614498317,eur,0.5,True
123,Jeep Brazil O9993,2,4,oil pump,1,Jeep,Brazil,0.7155244288811082,0.5416354088522131,0.4052016004924593,mm,0.5449999999999999,kg,0,0.0,0,0.875,0.470435269643143,eur,0.75,True
124,Jeep USA O32986,2,4,oil pump,1,Jeep,USA,0.2606303151575786,0.4440276735850632,0.9316712834718376,mm,0.16500000000000004,kg,0,0.0,0,0.625,0.08901424227876459,eur,0.0,True
125,Mercedes Japan O16173,2,4,oil pump,1,Mercedes,Japan,0.23278305819576506,0.6999249812453114,0.6612803939673748,mm,0.7150000000000001,kg,0,0.0,0,0.875,0.9689950392062731,eur,1.0,True
126,Mercedes Romania O1240,2,4,oil pump,1,Mercedes,Romania,0.5205936301484078,0.2944902892389767,0.4837642351492766,mm,0.3899999999999999,kg,0,1.0,0,0.5,0.9697151544247078,eur,0.5,True
127,Toyota Mexico O18342,2,4,oil pump,1,Toyota,Mexico,0.7437051859262965,0.2866549970826043,0.38296398891966776,mm,0.6950000000000001,kg,0,0.0,0,0.25,0.3476556248999841,eur,0.5,True
128,KTM Italy O21045,2,4,oil pump,1,KTM,Italy,0.5627813906953474,0.8093690089188964,0.2198368728839646,mm,0.16500000000000004,kg,0,1.0,0,0.125,0.5000800128020483,eur,1.0,True
129,Buick Thailand O31435,2,4,oil pump,1,Buick,Thailand,0.32132733033183214,0.18529632408102037,0.3821945213911973,mm,0.2250000000000001,kg,0,1.0,0,0.875,0.9853976636261803,eur,0.75,True
130,Lincoln Canada O20896,2,4,oil pump,1,Lincoln,Canada,0.6639986659996671,0.8902225556389096,0.6669744536780546,mm,0.29499999999999993,kg,0,1.0,0,0.625,0.46559449511921897,eur,1.0,True
131,Acura Turkey O3967,2,4,oil pump,1,Acura,Turkey,0.9914957478739371,0.5481370342585644,0.4544475223145582,mm,0.595,kg,0,1.0,0,0.125,0.21935509681549062,eur,0.75,True
132,BYD Mexico O27830,2,4,oil pump,1,BYD,Mexico,0.248957812239454,0.8025339668250396,0.8971221914435211,mm,0.875,kg,0,0.0,0,0.25,0.3788206112978076,eur,1.0,True
133,Buick Indonesia O29071,2,4,oil pump,1,Buick,Indonesia,0.743038185759547,0.4611986329915815,0.34225915666358886,mm,0.48,kg,0,1.0,0,0.625,0.5982557209153464,eur,0.75,True
134,Jeep China O36987,2,4,oil pump,1,Jeep,China,0.9759879939969976,0.4482787363507545,0.11949830717143756,mm,0.5249999999999999,kg,0,1.0,0,0.0,0.06485037606016976,eur,0.5,True
